,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,終点
,0,,,今日も今日とて変わらぬ昼下がり,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,10,,0,,7,,0,,0,,-1,,-1,,-1
,0,,,いつもなら弁当屋とかコンビニの弁当@または学食か購買に買いに行くところだが……,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,今日の俺はそのどちらでもない,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,なぜなら……,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,同僚,,「今日もコンビニ弁当ですか？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「今日もって……@俺、そんなにコンビニ弁当のイメージあります？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,同僚,,「僕にはありますよ、割と@ここで食べる時は基本それですし」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-2,,-2,,-2
,0,主人公,,「ま、まあ否定はできませんね……」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-3,,-3,,-3
,0,主人公,,「でも──────」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-3,,-3,,-3
,0,主人公,,（でも今日は違う……なぜなら……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-3,,-3,,-3
text_window_color,2,主人公,,『弁当を作ってきてくれてる子がいるので』,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-3,,-3,,-3
,0,主人公,,（って……言えるはずもないよなぁ）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-3,,-3,,-3
,0,同僚,,「でも？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-3,,-3,,-3
,0,主人公,,「あ、いえ、なにも……@今日は弁当買ってきてないので俺はこれで」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-3,,-3,,-3
,0,同僚,,「はーい、ちゃんと食べてくださいね@僕らの仕事、エネルギーいりますから」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-4,,-4,,-4
,0,主人公,,「はい、生徒たちはみんな@部活への気合いと元気の塊みたいなものですからね」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-5,,-5,,-5
,0,同僚,,「ですねー@みんな夢への熱い思いを持ってますから」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-6,,-6,,-6
,0,主人公,,「自分たちも相応のエネルギーが必要@……ってことですもんね」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-7,,-7,,-7
,0,主人公,,「じゃあお互いにエネルギー付けて@午後の部活時間、頑張りましょう！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-8,,-8,,-8
,0,同僚,,「了解でーす」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-9,,-9,,-9
,0,主人公,,（ちょっとツンケンした言い回しだけど……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-9,,-9,,-9
,0,主人公,,（なんだかんだで……@俺を気にかけて言ってくれてるんだよな）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-9,,-9,,-9
,0,主人公,,（しかしエネルギーか……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-10,,-10,,-10
,0,,,,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,-1,,0,,0,,0,,0,,0,,0,,0
,0,,,,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,15,,1,,33,,0,,0,,-9,,-9,,-9
