,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,終点
,0,めぐる,,「星見先生っ、なにか手伝えることないですか！？」,,0,,,,,,,0,,0,,,,,,,1001,,0,,,,,,,0,,0,,1,,0,,30,,0,,11,,0,,0,,-1,,-1,,-1
,0,星見,,「八宮さん、ありがとうございます」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,星見,,「そうですね……、皆さんへ提供する軽食を学食まで@取りに行ってもらおうと思っていたんですが……」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,星見,,「結構な量なので八宮さんだけですと@人手が足りないかもしれません」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,星見,,「会場の準備で手が離せないので@私が行くわけには行きませんし……」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「たしかに……！」,,0,,,,,,,0,,0,,,,,,,1006,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,星見,「う～ん……」,,0,,,,,,,0,,0,,,,,,,1000,,1,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
text_window_color,3,？？？,,「あのー、私で良ければお手伝いしましょうか？」,,0,,,,,,,0,,0,,,,,,,0,,-1,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
text_window_color,3,,,,,0,,,,,,,0,,0,,,,,,,-1000,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
text_window_color,3,,,,,0,,,,,,,1001,,0,,,,,,,0,,0,,,,,,,5002,,0,,0,,1,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「千雪先生っ！　いいの！？」,,0,,,,,,,1003,,0,,,,,,,0,,0,,,,,,,5001,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,千雪,,「もちろんよ、困ってる生徒がいれば助けるのが@つばさ学園の教師ですもの」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「えへへ～、わたし千雪先生ともっとお話したいな@ってずっと思ってたんだ！」,,0,,,,,,,1001,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,星見,,「桑山先生なら安心ですね@すみませんがよろしくお願いします」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,千雪,,「いえいえ……！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,5005,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,千雪,,「ふふっ、じゃあ行きましょうか、めぐるちゃん」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,5001,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「はーい！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
text_window_color,3,,,,,0,,,,,,,-1000,,0,,,,,,,0,,0,,,,,,,-1000,,0,,1,,0,,20,,1,,0,,0,,0,,-1,,-1,,-1
text_window_color,3,,,,,0,,,,,,,1001,,0,,,,,,,0,,0,,,,,,,5001,,0,,0,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「つばさ学園ってやっぱり広いよね！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「今でも迷っちゃいそうだよ……」,,0,,,,,,,1101,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,千雪,,「私も学生時代は慣れるまで苦労してたっけ……」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,千雪,,「ふふっ、懐かしいなぁ」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,2,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「千雪先生はつばさ学園の卒業生なんだよね！」,,0,,,,,,,1001,,0,,,,,,,0,,0,,,,,,,0,,-1,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,千雪,,「ええ、そうよ」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「じゃあじゃあ！@どこかおススメのスポットとかあったりするのかな？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,千雪,,「そうね……やっぱり学食かしら@レモネードが美味しくてね、よく飲んでいたの」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「レモネード！　クラスの子も美味しい@って言ってたから気になってたんだ！」,,0,,,,,,,1003,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「わたしも今度、飲んでみたいなー！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,千雪,,「ふふっ、じゃあ今度一緒にカフェテリアで@お茶でもしましょうか」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,2,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「ホントっ！？」,,0,,,,,,,1006,,0,,,,,,,0,,0,,,,,,,0,,-1,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「えへへっ、また楽しみが増えちゃった！」,,0,,,,,,,1003,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「って今はレクリエーションに集中しなきゃだよねっ」,,0,,,,,,,1002,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「学食には着いたけど……どこにあるんだろう？」,,0,,,,,,,1006,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,千雪,,「めぐるちゃん、あっちに料理部の子たちがいるから@お話を聞いてみましょうか」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
text_window_color,3,,,,,0,,,,,,,-1000,,0,,,,,,,0,,0,,,,,,,-1000,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
text_window_color,3,,,,,0,,,,,,,0,,0,,,,,,,2001,,0,,,,,,,0,,0,,0,,-1,,0,,0,,28,,0,,0,,-1,,-1,,-1
text_window_color,3,？？？,,「フルーツサンドは用意できたけん、@こいはもうしまってもよかよ！」,,3,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,2,,0,,-1,,-1,,-1
,0,めぐる,,「こんにちはっ、天文部から来ました！@八宮めぐるですっ！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,1001,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
text_window_color,3,？？？,,「おおっ、グッドタイミングやね！@星見先生から話は聞いとったばい！」,,3,,,,,,,-1000,,0,,,,,,,2001,,0,,,,,,,-1000,,0,,1,,-1,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「うちは月岡恋鐘！　@料理のことならうちに任しとってね！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「月岡さんは料理部の部長さんなんですか？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,1006,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「うちは大学部やけん、部長じゃなか！@あとうちのことは恋鐘って呼び捨てでよかよ～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「ほんとっ！？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,1003,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「じゃあじゃあ、わたしのことも@めぐるって名前で呼んでほしいな！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,1003,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「めぐる～！　もう名前覚えたけん@いつでも頼ってよかよ！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,めぐる,,「ありがとうっ！　頼りにさせてもらうね！@恋鐘先輩っ！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「んふふ～、先輩～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「料理部の子たち以外から呼ばれると@なんかこそばゆかね～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
