,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,終点
,0,,,部活動終了後、夜……,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,10,,2,,7,,0,,0,,0,,0,,0
,0,主人公,,…………,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,21,,0,,0,,0
,0,主人公,,（タコ焼き、焼きそば、わた菓子、りんご飴……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,21,,0,,0,,0
,0,主人公,,（射的、お化け屋敷、コスプレカフェ、占いの館……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,21,,0,,0,,0
,0,主人公,,（俺が学生の時もそうだったけど@定番の企画が軒を連ねるのは相変わらずだなあ）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0
,0,主人公,,（さて、こっちの書類は……@ステージイベント系か、どれどれ……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,夜も８時になろうという頃合い,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-2,,-2,,-2
,0,,,職員室で俺はひとり@学園祭の企画申請書のチェックをしていた,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-2,,-2,,-2
,0,,,つばさ学園の学園祭は夢追う生徒たちの@一世一代の舞台であるのは言わずもがなだが――,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-2,,-2,,-2
,0,,,一般的な学校と同じように@クラスでの出し物も執り行われる,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,0,,,部活動の本番を待つ生徒、終えた生徒らは@学園祭期間中こちらに携わることになる,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,0,,,また、対外試合やコンクールなどが重要視される@一部の部活動に所属している生徒や――,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0
,0,,,学園祭前に既に卒業後の進路が内定している生徒も@決して少なくはない,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0
,0,,,そういった生徒たちは出店やイベント企画のフォローを@主に行い、学園祭の運営を支えてくれるのだ,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0
,0,主人公,,（卒業生特別劇団による演劇……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0
,0,主人公,,（おっ、あの有名な舞台俳優の人も来るのか@これは是非とも見てみたいところだ）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0
,0,主人公,,（それと『W.F.G.L』……今年はやるんだな）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（確か正式名称は……@ワンダー……ワンダラス？）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（ワンダラス……ファン……？@ファシ……何だったっけ……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-2,,-2,,-2
,0,主人公,,（うろ覚えだな……今度ちゃんと調べておこう）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-3,,-3,,-3
,0,,,ともあれ『W.F.G.L』はわかりやすく言えば@のど自慢、カラオケ大会のようなものだ,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-3,,-3,,-3
,0,,,自分が学生時代の頃にも開かれており@毎年かなりの盛り上がりをみせていた企画だ,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-3,,-3,,-3
,0,,,生徒だけでなく教員、果ては一般客でも@参加可能なオープンな企画だ,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-3,,-3,,-3
,0,主人公,,（数年ほど前から開催されてなかったから@もう無くなったのかと思ってた）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-3,,-3,,-3
,0,主人公,,（これも結構見ごたえあるんだよな……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-4,,-4,,-4
,0,主人公,,（ここで認められてプロの道に進む人だって@結構いたって話だし）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-4,,-4,,-4
auto_se,0,主人公,,（今年はどんなドラマが繰り広げられるんだろうな）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,10,,-5,,-5,,-5
,0,,,,,0,,,,,,,0,,0,,,,,,,5011,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-5,,-5,,-5
,0,千雪,,「……あら、お疲れ様です@まだいらっしゃったんですか？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-5,,-5,,-5
,0,主人公,,「ええ、仕事をキリの良い所まで済ませておきたくて」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-5,,-5,,-5
,0,主人公,,「桑山先生の方こそお仕事の方は？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-5,,-5,,-5
,0,千雪,,「明日の授業の準備が整ったので@今日はもう終了ですね」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-5,,-5,,-5
,0,千雪,,「そちらは何をされてたんですか？」,,0,,,,,,,0,,0,,,,,,,5012,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-6,,-6,,-6
,0,主人公,,「学園祭の企画書類のチェックですよ」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-6,,-6,,-6
,0,千雪,,「まあっ！@今年はどんな企画が出てるんですか？」,,0,,,,,,,0,,0,,,,,,,5011,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-7,,-7,,-7
,0,主人公,,「見てみますか？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-8,,-8,,-8
,0,千雪,,「はい！」,,0,,,,,,,0,,0,,,,,,,0,,2,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-8,,-8,,-8
,0,千雪,,「……ふむふむ」,,0,,,,,,,0,,0,,,,,,,0,,-1,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-9,,-9,,-9
,0,千雪,,「ふふっ、面白そうな企画でいっぱいですね」,,0,,,,,,,0,,0,,,,,,,0,,2,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-10,,-10,,-10
,0,主人公,,「でしょう？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-10,,-10,,-10
,0,主人公,,「定番モノがやっぱり多いですけど@それはそれで味がありますし――」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-10,,-10,,-10
,0,主人公,,「中にはアクセントを加えて差別化を図ろうとする@珍し気なものもあって、見ててワクワクしますね」,,0,,,,,,,0,,0,,,,,,,0,,-1,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-11,,-11,,-11
,0,千雪,,「本当ですね」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-13,,-13,,-13
,0,千雪,,「特別企画は……演劇に」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-13,,-13,,-13
,0,千雪,,「W.F.G.L……」,,0,,,,,,,0,,0,,,,,,,5010,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-14,,-14,,-14
,0,千雪,,「…………」,,-1,,,,,,,0,,0,,,,,,,0,,1,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-15,,-15,,-15
,0,主人公,,「……ん？　どうかしましたか？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-15,,-15,,-15
,0,千雪,,「い、いえ、何でも」,,0,,,,,,,0,,0,,,,,,,5011,,-1,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-16,,-16,,-16
,0,千雪,,「ところで、何か気になる企画ありましたか？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-17,,-17,,-17
,0,主人公,,「そうですねえ@……オカルト研究会のやつとかですかね」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-17,,-17,,-17
,0,千雪,,「オカルト、え～と……」,,0,,,,,,,0,,0,,,,,,,5015,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-18,,-18,,-18
,0,千雪,,「つばさ学園七不思議スタンプラリー？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-18,,-18,,-18
,0,主人公,,「学園内の七不思議スポットを巡って怪談を@集めて回るって企画らしいんですけどね」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-18,,-18,,-18
,0,千雪,,「七不思議！　懐かしいですね！」,,0,,,,,,,0,,0,,,,,,,5011,,2,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-20,,-20,,-20
,0,主人公,,「ええ、俺が学生の頃にも一時期@噂がブームになって結構盛り上がりましたよ」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-20,,-20,,-20
,0,千雪,,「私も覚えてます」,,0,,,,,,,0,,0,,,,,,,0,,-1,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-21,,-21,,-21
,0,千雪,,「ええっと……確かその内容って……」,,0,,,,,,,0,,0,,,,,,,5010,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-22,,-22,,-22
,0,千雪,,「夜の体育館でボールがひとりでに跳ねまわるとか」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-22,,-22,,-22
,0,千雪,,「噴水広場近くの校長先生の像が夜中に走り出す@なんていうのがありましたよね」,,0,,,,,,,0,,0,,,,,,,5011,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-22,,-22,,-22
,0,主人公,,「そうそう！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-23,,-23,,-23
,0,主人公,,「それと学園内にはドッペルゲンガーが@徘徊しているとか……あっ」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-23,,-23,,-23
,0,主人公,,「……ぷっ！　はははっ」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-24,,-24,,-24
,0,千雪,,「と、突然どうしたんですか？」,,0,,,,,,,0,,0,,,,,,,5015,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-25,,-25,,-25
,0,主人公,,「あ、いえ。生徒が噂してるのを聞いたんですよ@事務員のはづきさんのドッペルゲンガーを見たって」,,0,,,,,,,0,,0,,,,,,,5010,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-25,,-25,,-25
