,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,終点
,0,主人公,,「と……こんな時間か@じゃあみんな……改めてよろしく！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,9,,0,,6,,0,,0,,-1,,-1,,-1
,0,生徒たち,,「よろしくお願いします！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「よし！　今日は半日で終わりだから@みんな気を付けて帰るように！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,生徒たち,,「はい！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,6,,0,,0,,0,,10,,-1,,-1,,-1
,0,主人公,,（……クラスの生徒たちとの顔合わせ@初めてにしては上手くいったかな）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,男子生徒,,「先生、さよなら！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「おう、また明日！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,女子生徒,,「先生、これからよろしくねー！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「ああ、よろしくな！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（これで全員かな……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（よし……じゃあ俺も職員室に……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,,,0,,,,,,,0,,0,,,,,,,6202,,0,,,,,,,0,,0,,0,,0,,0,,0,,24,,0,,0,,-1,,-1,,-1
,0,はづき,,「あ、生徒たちとの顔合わせ終わりましたか～？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「はづきさん、お疲れ様です……！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「はい！　みんなハツラツとしてて……@担任として身が引き締まる思いです！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,はづき,,「ふふっ、いい心がけですね～@その気持ちを忘れないでください」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「はい！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,,,0,,,,,,,0,,0,,,,,,,6001,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0
,0,はづき,,「そんな先生に私からご説明があります！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0
,0,主人公,,「説明？　さっきとは別のですか？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
,0,はづき,,「そうです！@なので、しっかり聞いてくださいね～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
,0,主人公,,「はい！　よろしくお願いします……！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
,0,,,,,0,,,,,,,0,,0,,,,,,,-1000,,0,,,,,,,0,,0,,1,,0,,44,,0,,6,,0,,0,,0,,0,,0
,0,,,,,0,,,,,,,0,,0,,,,,,,6901,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0
,0,はづき,,「では先生のお仕事について説明しますね～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「説明は私、つばさ学園事務員@七草はづきが担当させていただきます～♪」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「ですがその前に学園の施設説明をさせてください」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「こちらは先生が勤める……@そして夢を持ったたくさんの生徒が通う……そう！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「我らがつばさ学園の全体図になります～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「校舎はこのように西棟と東棟」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「そして中央の３つがあります」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「西棟には小中高等部の教室があって@主に授業などのために使われています」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「職員室もこちらにあるので@すぐに生徒の元へ行けますよ～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「東棟には文系の部活動生たちの部室があって@部活時間には主にここで活動をしています」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「運動部の生徒たちは体育館や武道場@テニスコートやグラウンドなどで活動をしてます」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「そして野球部やサッカー部の子たちは@スタジアムを学園が借りてそこで行っています」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「学校行事のスポーツ大会なども@そちらで開催されるので要チェックです！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「中央棟には購買や食堂@そして屋上にはテラス席があります」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「休み時間には生徒のみならず@教師のみなさんも利用していますので」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「よろしければ先生も@行ってみて下さいね～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「そしてこちらの屋外ステージですが……@普段は使用されることはありません」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「使用されるのは１０月の学園祭@このステージ上で成果を見せる部活動があります」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「チア部、ブラスバンド部、アイドル部……@他にも色んな部活動の活躍が見れますよ～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「まあ学園祭になればプログラム表が出ますからね」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「先生も作成作業の際はお手伝いお願いしますね～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「学校の中央には噴水もあります！@お昼ご飯を食べたり待ち合わせ場所にも便利です」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「こちらは旧校舎です@教室などはもう備品置き場になってます」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「この学園の歴史を感じますね～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「そしてこちらが校門です@ここから出たら学園外の街などに行くことが出来ます」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「学生寮も学園外にありますので@生徒に会いに行くなら、こちらからどうぞ～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「そして校舎に戻りますと@中央棟の奥には講堂があります」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「先ほど入学式で校長が話していた場所ですね」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「そして講堂の上には印象的なものがあります」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,,,,,0,,,,,,,0,,0,,,,,,,-1000,,0,,,,,,,0,,0,,1,,0,,37,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「太陽のように黄金に輝く鐘……」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「『天翔の鐘』@つばさ学園を象徴するものです」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「これは本当に大事な時期にしか鳴らない鐘で……@学園で夢を叶えた生徒が鳴らすものです」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「夢を叶え、卒業していく生徒を送り出し……@叶わなかった生徒は来年こそと奮い立たせる鐘の音」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
,0,はづき,,「先生はこの鐘の音でより多くの生徒を送り出せるよう@生徒たちのサポートをよろしくお願いしますね～！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1
text_window_color,4,,,,,0,,,,,,,0,,0,,,,,,,6901,,0,,,,,,,0,,0,,1,,0,,45,,0,,0,,0,,0,,0,,0,,0
,0,はづき,,「そういえば天翔の鐘のある吹き抜けですが@鐘を鳴らすために登る通路があるらしいです」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,2,,2,,2
,0,はづき,,「普段から開放しているらしいですけど@私は出入りしている生徒は見たことないですね～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,2,,2,,2
,0,はづき,,「ですが噂によると……@たまに誰かが出入りしているとか」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,2,,2,,2
,0,はづき,,「悪いことではないんですけど@たまり場とかになってないといいのですが……」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,2,,2,,2
,0,はづき,,「ふふっ、そんなこと……@新年度の初めから考えててもダメですよね～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,2,,2,,2
,0,はづき,,「私も見回りをするので@先生もよろしくお願いします～」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,2,,2,,2
