,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,終点
,0,主人公,,（部活動中の見回りも教師の仕事……か),,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,38,,0,,7,,0,,0,,-1,,-1,,-1
,0,,,午後の部活の時間,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,夢に向かって励む生徒たちの見守り@そして学内、学校周辺の見回りも仕事の一つである,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,と、校舎裏に来たのはいいものの……,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（まあ、たむろってる不良@……なんてこの学園にはいないよな）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,そもそもが夢を叶えるためにある学園,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,サボりをするような生徒がいるようなところじゃ……,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「あっ……」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,が、そんな浅はかな予想@それは俺の目の前で見事に打ち砕かれた,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,,,-1,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,0,,0,,27,,0,,0,,0,,0,,-1,,-1,,-1
