,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,終点
,0,,,昼休み終了後@今日も始まる午後からは部活動の時間,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,12,,0,,2,,0,,0,,-1,,-1,,-1
,0,,,……ではなく、今日の午後は授業が行われている,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,夢を叶えるために@部活に熱を入れているつばさ学園,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,だが、毎日午後の部活動時間があるわけではない,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,学生のカリキュラムの範疇として@勉学を疎かにしない程度の授業は行う,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,だから午後が部活に当てられるのは@一週間の中でも２日程度,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,そして今日は授業がある日、というわけだ,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,まあ４限目まで終わると普通の学校のように@部活動は行われている,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,……のだが,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,,,0,,,,,,,0,,0,,,,,,,2006,,1,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「うぅ～……」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「恋鐘……もうそろそろヒントを……」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「ダメばい！@自分の力でせんば、頭に入らんけん！」,,0,,,,,,,0,,0,,,,,,,2003,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,授業後、部活に行かず……@いや、行けずに補講を受けている子もいる,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（一生懸命にしてくれるのは嬉しいが……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（これは古文漢文の授業で……@果たして、恋鐘にこの授業は必要なのだろうか）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,大等部の恋鐘は授業が選択式だ,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,恋鐘が希望して受けている授業というわけで@担当が俺だったから補講も俺がしているんだ,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,勉強も大事だが@夢を叶えるなら部活に打ち込むべきだ,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（でも恋鐘が１９歳だとすれば……@現実的に考えると勉強をすべきなのかな）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,在校期限が２０歳までのつばさ学園,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,そして恐らく１５歳ごろからここにいる恋鐘,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（３年間……学園祭で成果を上げられてないのか……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,そう思うと、別な道を目指すべく@こうして勉強するのもいいだろう,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（恋鐘の夢も大事だけど……@そっち方面のサポートをするのも俺の仕事だよな！）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,（よし！　じゃあしっかり教えないとな！）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「う～……！」,,0,,,,,,,0,,0,,,,,,,2006,,1,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「恋鐘、そこはだな──────」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,,,,,0,,,,,,,0,,0,,,,,,,2203,,0,,,,,,,0,,0,,2,,0,,0,,0,,28,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「なんて言いよるか全然わからん！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「えっ」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,,,0,,,,,,,0,,0,,,,,,,2003,,0,,,,,,,0,,0,,2,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「もっと長崎弁みたいにわかりやすくならんと！？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「な、長崎弁だとまた別な方向で難しくならないか？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「ふえ、そうやろか？@うちは、ば～りわかりやすい～って思うっちゃけど」,,0,,,,,,,0,,0,,,,,,,2002,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（恋鐘の方言……コテコテだが……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（でもニュアンスとかでわかるから@長崎弁はわかりやすい……のか？）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「あっ、でも前に友達に言われたことがあるんよ」,,0,,,,,,,0,,0,,,,,,,2000,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「ん？　なにをだ？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「『恋鐘と話してると国語の勉強してる気分』」,,0,,,,,,,0,,0,,,,,,,2001,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「……って！」,,0,,,,,,,0,,0,,,,,,,2001,,2,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「えっ……」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（そ、それはどうなんだ？）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（その子は本心から言ってるのか@はたまた、遠回しにからかってるのか……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（今その話題を持ち出すってことは@恋鐘も気にしていたりして……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（いや、恋鐘ならポジティブに考えて……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「うちの方言、わかりにくかやろ……？」,,0,,,,,,,0,,0,,,,,,,2007,,0,,,,,,,0,,0,,1,,0,,0,,0,,10,,0,,0,,-1,,-1,,-1
,0,主人公,,「えっ！？」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,恋鐘,,「ふえ？　なしてそげん驚くと？」,,0,,,,,,,0,,0,,,,,,,2002,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「あっ、い、いや！　その……」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（まさか恋鐘でも気にするなんて……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（いやいや、恋鐘をなんだと思ってるんだ）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（この子だって人並みの悩みはあって当たり前だ）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,（だから俺が今かけてやる言葉は……）,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「俺は恋鐘の方言は良いと思うぞ！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,3,,0,,0,,-1,,-1,,-1
,0,主人公,,「前にも言ったけど@それが恋鐘の個性だと思うからそのままが1番だ！」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
,0,主人公,,「聞いてると元気になれるっていうか」,,0,,,,,,,0,,0,,,,,,,0,,0,,,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,-1,,-1,,-1
